226	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#37.8#38.165
227	даже	даже	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#38.165#38.53
228	чаще	часто	ADV	_	Degree=Cmp	_	_	_	@omo1947f-words#@omo1947f#38.53#38.895
229	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#38.895#39.26
230	счастливым	счастливый	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#40.0#40.28
231	можно	можно	AUX	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#40.28#40.56
232	жить	жить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#40.56#40.84
233	в	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#40.84#41.12
234	деревне	деревня	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#41.12#41.4
235	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#41.4#41.68
236	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#41.68#41.96
237	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#41.96#42.24
238	своё	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#42.24#42.52
239	дело	дело	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#42.52#42.8
240	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#42.8#43.08
241	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#43.08#43.36
242	счастливым	счастливый	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#43.36#43.65
243	но	но	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#43.7#44.05
244	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#44.05#44.4
245	знаменитость	знаменитость	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#44.4#44.75
246	совершенно	совершенно	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#44.75#45.1
247	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#45.1#45.45
248	адекватна	адекватный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#45.45#45.8
249	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#45.8#46.15
250	э	э	INTJ	_	_	_	_	_	@omo1947f-words#@omo1947f#46.15#46.5
251	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#46.5#46.85
252	счастью	счастье	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#46.85#47.2
253	так	так	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#52.57#53.07
254	ну	ну	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#54.9#55.08
255	а	а	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#55.08#55.26
256	как	как	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#55.26#55.44
257	иначе	иначе	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#55.44#55.62
258	?	?	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#55.62#55.8
259	просто	просто	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#56.4#56.673
260	покрасоваться	красоваться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@omo1947f-words#@omo1947f#56.673#56.946
261	вышел	выйти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#56.946#57.219
262	на	на	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#57.219#57.492
263	сцену	сцена	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#57.492#57.765
264	?	?	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#57.765#58.04
265	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#59.31#59.725
266	[нрзб]	[нрзб]	X	_	_	_	_	_	@omo1947f-words#@omo1947f#59.725#60.14
267	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#63.18#63.68
268	развлекательный	развлекательный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#64.95#65.291
269	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#65.291#65.632
270	умный	умный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#65.632#65.973
271	должен	должен	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#65.973#66.314
272	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#66.314#66.655
273	театр	театр	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#66.655#67.0
274	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#67.5#67.754
275	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#67.754#68.008
276	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#68.008#68.262
277	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#68.262#68.516
278	что-то	что-то	PRON	_	Case=Nom	_	_	_	@omo1947f-words#@omo1947f#68.516#68.77
279	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#68.77#69.024
280	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#69.024#69.278
281	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#69.278#69.532
282	м	м	INTJ	_	_	_	_	_	@omo1947f-words#@omo1947f#69.532#69.786
283	ну	ну	INTJ	_	_	_	_	_	@omo1947f-words#@omo1947f#69.786#70.04
284	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#70.04#70.294
285	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#70.294#70.548
286	равно	равный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#70.548#70.802
287	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#70.802#71.056
288	проповедь	проповедь	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#71.056#71.31
289	чего-то	что-то	PRON	_	Case=Gen	_	_	_	@omo1947f-words#@omo1947f#71.31#71.57
290	чего-то	что-то	PRON	_	Case=Gen	_	_	_	@omo1947f-words#@omo1947f#72.22#72.558
291	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#72.558#72.896
292	просто	просто	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#72.896#73.234
293	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#73.234#73.572
294	м	м	INTJ	_	_	_	_	_	@omo1947f-words#@omo1947f#73.572#73.91
295	развлекательный	развлекательный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#73.91#74.248
296	театр	театр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#74.248#74.586
297	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#74.586#74.924
298	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#74.924#74.998
299	-	-	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#74.998#75.024
300	то	то	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#75.024#75.262
301	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#75.262#75.6
302	такие	такой	DET	_	Case=Nom|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#75.6#75.938
303	шоу	шоу	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#75.938#76.276
304	от	от	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#76.276#76.614
305	которых	который	PRON	_	Case=Gen	_	_	_	@omo1947f-words#@omo1947f#76.614#76.952
306	воротит	воротить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#76.952#77.29
307	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#77.29#77.628
308	тошнит	тошнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#77.628#77.966
309	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#77.966#78.304
310	понимаете	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#78.304#78.642
311	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#78.642#78.98
312	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#78.98#79.318
313	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#79.318#79.656
314	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#79.656#80.0
315	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#80.5#80.78
316	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#80.78#81.06
317	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#81.06#81.34
318	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#81.34#81.62
319	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#81.62#81.9
320	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#81.9#82.18
321	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#82.18#82.46
322	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#82.46#82.74
323	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#82.74#83.02
324	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#83.8#84.25
325	просто	просто	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#84.25#84.7
326	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@omo1947f-words#@omo1947f#85.41#85.728
327	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#85.728#86.046
328	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#86.046#86.364
329	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#86.364#86.682
330	просто	просто	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#86.682#87.0
331	зарабатывание	зарабатывание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#87.0#87.318
332	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#87.318#87.636
333	или	или	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#87.636#87.954
334	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#87.954#88.272
335	пошлятина	пошлятина	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#88.272#88.59
336	понимаете	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#88.59#88.908
337	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#88.908#89.226
338	а	а	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#89.226#89.544
339	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#89.544#89.862
340	остальное	остальной	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#89.862#90.18
341	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#90.18#90.498
342	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#90.498#90.816
343	либо	либо	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#90.816#91.134
344	исповедь	исповедь	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#91.134#91.452
345	либо	либо	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#91.452#91.77
346	проповедь	проповедь	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#91.77#92.088
347	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#92.088#92.406
348	в	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#92.406#92.724
349	лю...	любой	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#92.724#93.042
350	в	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#93.042#93.36
351	любой	любой	DET	_	Case=Loc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#93.36#93.678
352	манере	манера	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#93.678#93.996
353	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#93.996#94.314
354	понимаете	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#94.314#94.632
355	?	?	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#94.632#94.95
356	замечательное	замечательный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#98.88#99.465
357	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#99.465#100.05
358	да	да	INTJ	_	_	_	_	_	@omo1947f-words#@omo1947f#100.05#100.635
359	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#100.635#101.22
360	замечательное	замечательный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#101.22#101.805
361	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#101.805#102.39
362	неравноценные	неравноценный	ADJ	_	Animacy=Inan|Case=Nom|Degree=Pos|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#102.39#102.975
363	спектакли	спектакль	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#102.975#103.56
364	естественно	естественно	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#103.56#104.145
365	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#104.145#104.73
366	теа...	теа...	X	_	_	_	_	_	@omo1947f-words#@omo1947f#104.73#105.315
367	городки	городок	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#105.315#105.9
368	маленькие	маленький	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#105.9#106.485
369	но	но	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#106.485#107.07
370	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#107.07#107.655
371	просто	просто	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#107.655#108.24
372	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#108.24#108.825
373	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#108.825#109.41
374	потрясающие	потрясающий	VERB	_	Case=Nom|Degree=Pos|Gender=Neut|NumbPluring	_	_	_	@omo1947f-words#@omo1947f#109.41#110.0
375	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#126.8#127.1
376	идёт	идти	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#127.1#127.4
377	из	из	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#127.4#127.7
378	детства	детство	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#127.7#128.0
379	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#128.92#129.18
380	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#129.18#129.44
381	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#129.44#129.7
382	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#129.7#129.96
383	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#129.96#130.22
384	что	что	SCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#130.22#130.48
385	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#130.48#130.74
386	принципиальна	принципиальный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#130.74#131.0
387	просто	просто	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#131.0#131.26
388	у	у	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#131.26#131.52
389	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#131.52#131.78
390	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#131.78#132.04
391	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#132.04#132.3
392	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#132.3#132.56
393	ну	ну	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#132.56#132.82
394	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#132.82#133.08
395	у	у	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#136.0#136.327
396	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#136.327#136.654
397	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#136.654#136.981
398	и	и	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#136.981#137.308
399	как	как	PART	_		_	_	_	@omo1947f-words#@omo1947f#137.308#137.635
400	бы	бы	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#137.635#137.962
401	ч...	что	PRON	_	Case=Nom	_	_	_	@omo1947f-words#@omo1947f#137.962#138.289
402	что	что	PRON	_	Case=Nom	_	_	_	@omo1947f-words#@omo1947f#138.289#138.616
403	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#138.616#138.943
404	стыдно	стыдный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#138.943#139.27
405	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#139.27#139.597
406	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#139.597#139.924
407	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#139.924#140.251
408	совсем	совсем	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#140.251#140.578
409	уходит	уходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#140.578#140.905
410	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#140.905#141.232
411	абсолютно	абсолютно	ADV	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#141.232#141.559
412	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#141.559#141.886
413	что	что	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#141.886#142.213
414	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#142.213#142.54
415	безнравственно	безнравственный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#142.54#142.867
416	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#142.867#143.194
417	тоже	тоже	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#143.194#143.521
418	уходит	уходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#143.521#143.848
419	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#143.848#144.175
420	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#144.175#144.502
421	нравственно	нравственный	ADV	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#144.502#144.829
422	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#144.829#145.156
423	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#145.156#145.483
424	можно	можно	AUX	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#145.483#145.81
425	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#145.81#146.137
426	понимаете	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#146.137#146.48
427	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#146.85#147.097
428	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#147.097#147.344
429	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#147.344#147.591
430	в	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#147.591#147.838
431	теат...	театре	NOUN	_	Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#147.838#148.085
432	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#148.085#148.332
433	в	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#148.332#148.579
434	теат...	театре	NOUN	_	Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#148.579#148.826
435	на	на	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#148.826#149.073
436	сцене	сцена	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#149.073#149.32
437	можно	можно	AUX	_	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#149.32#149.567
438	всё	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#149.567#149.82
439	лишь	лишь	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#150.61#150.9
440	бы	бы	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#150.9#151.19
441	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#151.19#151.48
442	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#151.48#151.77
443	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#151.77#152.06
444	не	не	PART	_	_	_	_	_	@omo1947f-words#@omo1947f#152.06#152.35
445	пошло	пошлый	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@omo1947f-words#@omo1947f#152.35#152.64
446	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#152.64#152.93
447	во	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#152.93#153.22
448	имя	имя	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#153.22#153.51
449	чего	что	PRON	_	Case=Gen	_	_	_	@omo1947f-words#@omo1947f#153.51#153.8
450	/	/	PUNCT	_	_	_	_	_	@omo1947f-words#@omo1947f#153.8#154.09
451	и	и	CCONJ	_	_	_	_	_	@omo1947f-words#@omo1947f#154.09#154.38
452	во	в	ADP	_	_	_	_	_	@omo1947f-words#@omo1947f#154.38#154.67
453	имя	имя	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#154.67#154.96
