220	военный	военный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#156.259#156.586
221	синус	синус	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#156.586#156.913
222	что	что	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#156.913#157.24
223	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#157.24#157.567
224	синус	синус	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#157.567#157.894
225	девяноста	девяноста	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#157.894#158.221
226	градусов	градус	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#158.221#158.548
227	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#158.548#158.875
228	равен	равный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@dpb1961m-word#@dpb1961m#158.875#159.202
229	единице	единица	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#159.202#159.529
230	ну	ну	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#159.529#159.856
231	а	а	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#159.856#160.183
232	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#160.183#160.51
233	тяжёлой	тяжёлый	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#160.51#160.837
234	обстановке	обстановка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#160.837#161.164
235	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#161.164#161.491
236	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@dpb1961m-word#@dpb1961m#161.491#161.818
237	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#161.818#162.145
238	три	три	NUM	_	Animacy=Inan|Case=Acc	_	_	_	@dpb1961m-word#@dpb1961m#162.145#162.472
239	ааа	аа	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#162.472#162.799
240	доходит	доходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#162.799#163.126
241	и	и	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#163.126#163.453
242	до	до	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#163.453#163.78
243	четырёх	четыре	NUM	_	Animacy=Anim|Case=Gen	_	_	_	@dpb1961m-word#@dpb1961m#163.78#164.107
244	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#164.107#164.434
245	действительно	действительно	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#164.434#164.761
246	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#164.761#165.088
247	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#165.088#165.415
248	странно	странно	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#165.415#165.742
249	бытовому	бытовой	ADJ	_	Case=Dat|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#165.742#166.069
250	ммм	мм	INTJ	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#166.069#166.396
251	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#166.396#166.723
252	такому	такой	DET	_	Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#166.723#167.05
253	эмпирическому	эмпирический	ADJ	_	Case=Dat|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#167.05#167.377
254	сознанию	сознание	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#167.377#167.704
255	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#167.704#168.031
256	но	но	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#168.031#168.358
257	на	на	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#168.358#168.685
258	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#168.685#169.012
259	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#169.012#169.339
260	основано	основать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@dpb1961m-word#@dpb1961m#169.339#169.7
261	ну	ну	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#170.34#170.64
262	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dpb1961m-word#@dpb1961m#170.64#170.94
263	ж	же	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#170.94#171.24
264	понимаем	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#171.24#171.54
265	какие	какой	DET	_	Case=Acc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#171.54#171.84
266	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#171.84#172.14
267	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#172.14#172.44
268	тенденции	тенденция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#172.44#172.74
269	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#172.74#173.04
270	филологи	филолог	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#173.04#173.34
271	а	а	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#173.34#173.64
272	как	как	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#173.64#173.94
273	быть	быть	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#173.94#174.24
274	обычному	обычный	ADJ	_	Case=Dat|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#174.24#174.54
275	человеку	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#174.54#174.84
276	как	как	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#174.84#175.14
277	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@dpb1961m-word#@dpb1961m#175.14#175.44
278	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#175.44#175.74
279	не	не	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#175.74#176.04
280	потеряться	теряться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@dpb1961m-word#@dpb1961m#176.04#176.34
281	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#176.34#176.64
282	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#176.64#176.94
283	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#176.94#177.24
284	что	что	PRON	_	Case=Nom	_	_	_	@dpb1961m-word#@dpb1961m#177.24#177.54
285	происходит	происходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#177.54#177.84
286	?	?	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#177.84#178.14
287	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#178.14#178.44
288	ведь	ведь	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#178.44#178.74
289	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dpb1961m-word#@dpb1961m#178.74#179.04
290	не	не	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#179.04#179.34
291	можем	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#179.34#179.64
292	отрицать	отрицать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#179.64#179.94
293	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#179.94#180.24
294	простой	простой	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#180.24#180.54
295	факт	факт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#180.54#180.84
296	и	и	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#180.84#181.14
297	об	о	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#181.14#181.44
298	этом	это	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#181.44#181.74
299	написаны	писать	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@dpb1961m-word#@dpb1961m#181.74#182.04
300	томы	том	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#182.04#182.34
301	и	и	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#182.34#182.64
302	томы	том	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#182.64#182.94
303	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#182.94#183.24
304	что	что	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#183.24#183.54
305	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#183.54#183.84
306	ааа	аа	INTJ	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#183.84#184.14
307	среда	среда	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#184.14#184.44
308	и	и	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#184.44#184.74
309	контексты	контекст	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#184.74#185.04
310	влияют	влиять	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#185.04#185.34
311	на	на	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#185.34#185.64
312	язык	язык	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#185.64#185.94
313	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#185.94#186.24
314	ну	ну	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#186.24#186.54
315	например	например	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#186.54#186.84
316	эсэмэски	эсэмэска	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#186.84#187.194
317	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dpb1961m-word#@dpb1961m#188.1#188.413
318	пишете	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#188.413#188.726
319	эээ	эээ	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#188.726#189.039
320	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#189.039#189.352
321	точки	точка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#189.352#189.665
322	с	с	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#189.665#189.978
323	запятой	запята	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#189.978#190.291
324	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#190.291#190.604
325	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#190.604#190.917
326	эсэмэсках	эсэмэска	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#190.917#191.23
327	?	?	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#191.23#191.543
328	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#191.543#191.856
329	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dpb1961m-word#@dpb1961m#191.856#192.169
330	пишу	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#192.169#192.49
331	а	а	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#193.52#193.8
332	кавычки	кавычка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#193.8#194.08
333	?	?	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#194.08#194.36
334	а	а	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#194.56#195.156
335	кавычки	кавычка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#195.156#195.752
336	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#195.752#196.348
337	умирающие	умирать	VERB	_	Aspect=Imp|Case=Acc|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#196.348#196.944
338	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#196.944#197.54
339	пунктуационный	пунктуационный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#197.54#198.136
340	знак	знак	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#198.136#198.736
341	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dpb1961m-word#@dpb1961m#199.24#199.558
342	пишете	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#199.558#199.876
343	там	там	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#199.876#200.194
344	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#200.194#200.512
345	ну	ну	PART	_		_	_	_	@dpb1961m-word#@dpb1961m#200.512#200.83
346	принеси	принеси	VERB	_	Aspect=Imp|Case=Acc|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#200.83#201.148
347	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@dpb1961m-word#@dpb1961m#201.148#201.466
348	«Новый	«Новый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#201.466#201.784
349	мир»	мир»	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#201.784#202.102
350	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#202.102#202.42
351	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dpb1961m-word#@dpb1961m#202.42#202.738
352	пишете	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#202.738#203.056
353	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#203.056#203.374
354	кавычках	кавычка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#203.374#203.692
355	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#203.692#204.01
356	или	или	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#204.01#204.328
357	эээ	эээ	INTJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#204.328#204.646
358	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#204.646#204.964
359	эсэмэсках	эсэмэска	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#204.964#205.282
360	?	?	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#205.282#205.6
361	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dpb1961m-word#@dpb1961m#205.76#206.05
362	пишу	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#206.05#206.34
363	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#206.34#206.63
364	кавычках	кавычка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#206.63#206.92
365	ну	ну	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#211.21#211.528
366	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#211.528#211.846
367	надо	надо	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#211.846#212.164
368	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#212.164#212.482
369	что	что	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#212.482#212.8
370	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#212.8#213.118
371	не	не	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#213.118#213.436
372	надо	надо	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#213.436#213.754
373	делать	делать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#213.754#214.072
374	эээ	эээ	INTJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#214.072#214.39
375	фѐтиш	фѐтиш	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#214.39#214.708
376	из	из	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#214.708#215.026
377	эээ	эээ	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#215.026#215.344
378	этих	этот	DET	_	Case=Gen|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#215.344#215.662
379	названий	название	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#215.662#215.98
380	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#215.98#216.298
381	в	в	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#216.298#216.616
382	девятнадцатом	девятнадцатый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#216.616#216.934
383	веке	век	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#216.934#217.252
384	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#217.252#217.57
385	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#217.57#217.888
386	ммм	ммм	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#217.888#218.206
387	опять	опять	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#218.206#218.524
388	же	же	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#218.524#218.842
389	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#218.842#219.16
390	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#219.16#219.478
391	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#219.478#219.796
392	иначе	иначе	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#219.796#220.12
393	да…	да…	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#220.72#221.098
394	тот	тот	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#221.47#221.792
395	же	же	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#221.792#222.114
396	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#222.114#222.436
397	«Современник»	«Современник»	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#222.436#222.758
398	да	да	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#222.758#223.08
399	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#223.08#223.402
400	писался	писать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Pass	_	_	_	@dpb1961m-word#@dpb1961m#223.402#223.724
401	без	без	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#223.724#224.046
402	кавычек	кавычка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#224.046#224.37
403	страшные	страшный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#246.64#246.935
404	вещи	вещь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dpb1961m-word#@dpb1961m#246.935#247.23
405	говорите	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#247.23#247.525
406	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#247.525#247.82
407	вроде	вроде	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#247.82#248.115
408	бы	бы	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#248.115#248.41
409	наоборот	наоборот	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#248.41#248.705
410	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#248.705#249.0
411	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@dpb1961m-word#@dpb1961m#249.0#249.295
412	опять	опять	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#249.295#249.59
413	провоцирую	воцировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#249.59#249.889
414	если	если	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#250.23#250.52
415	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@dpb1961m-word#@dpb1961m#250.52#250.81
416	работаете	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dpb1961m-word#@dpb1961m#250.81#251.1
417	как	как	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#251.1#251.39
418	профессионал	профессионал	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#251.39#251.68
419	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#251.68#251.97
420	то	то	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#251.97#252.26
421	как	как	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#252.26#252.55
422	раз	раз	ADV	_	Degree=Pos	_	_	_	@dpb1961m-word#@dpb1961m#252.55#252.84
423	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#252.84#253.13
424	норма	норма	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#253.13#253.42
425	для	для	ADP	_	_	_	_	_	@dpb1961m-word#@dpb1961m#253.42#253.71
426	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@dpb1961m-word#@dpb1961m#253.71#254.0
427	подвижна	подвижный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@dpb1961m-word#@dpb1961m#254.0#254.3
428	да	да	INTJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#254.7#254.982
429	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#254.982#255.264
430	и	и	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#255.264#255.546
431	нету	нет	PART	_	_	_	_	_	@dpb1961m-word#@dpb1961m#255.546#255.828
432	вопроса	вопрос	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#255.828#256.11
433	как	как	SCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#256.11#256.392
434	правило	правило	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dpb1961m-word#@dpb1961m#256.392#256.674
435	/	/	PUNCT	_	_	_	_	_	@dpb1961m-word#@dpb1961m#256.674#256.956
436	а	а	CCONJ	_	_	_	_	_	@dpb1961m-word#@dpb1961m#256.956#257.238
